name;year;price;place;liters;engine_type;transmission_type;drivetrain_type;mileage;car_is_new;normal_price;high_price;no_eval_price
Kia Rio X (X-Line); 2019;1205000;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;182 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1625000;Барнаул;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;11 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1504670;Москва;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;8 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2021;1550000;Новосибирск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;49 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2022;1599900;Севастополь;1.6 л (123 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2021;1750000;Киров;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;24 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1115000;Краснобродский;1.6 л (123 л.с.),;бензин,;механика,;передний,;98 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2019;1575000;Набережные Челны;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;67 тыс. км;0;0;1;0
Kia Rio X (X-Line); 2021;1835000;Симферополь;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;13 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1797000;Тольятти;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;42 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1450000;Новосибирск;1.6 л (123 л.с.),;бензин,;механика,;передний,;11 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1780000;Нижневартовск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;26 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;950000;Иркутск;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;100 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2021;1925000;Омск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;9 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1399300;Краснодар;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;55 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2021;1579000;Краснодар;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;55 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1999999;Новосибирск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;17 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1349888;Великий Новгород;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;55 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1198000;Магнитогорск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;135 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1170000;Миасс;1.6 л (123 л.с.),;бензин,;механика,;передний,;54 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1350000;Улан-Удэ;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;49 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1349000;Глазов;1.6 л (123 л.с.),;бензин,;механика,;передний,;50 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1800000;Челябинск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;6 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1170000;Омск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;160 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1300000;Ачинск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;48 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1090000;Новокузнецк;1.6 л (123 л.с.),;бензин,;механика,;передний,;55 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1349000;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;80 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1169000;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;104 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1350000;Большой Камень;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;30 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;2450000;Миасс;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2018;950000;Барнаул;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;60 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2018;1100000;Тюмень;1.4 л (105 л.с.),;бензин,;автомат,;передний,;71 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1385000;Барнаул;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;21 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1400000;Якутск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;26 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1400000;Новосибирск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;28 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1994000;Иркутск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;< 1 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1998000;Иркутск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;< 1 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1660000;Москва;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;46 тыс. км;0;0;1;0
Kia Rio X (X-Line); 2021;1620000;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;12 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1734314;Уфа;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;25 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2017;939000;Магнитогорск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;180 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2020;1350000;Омск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;81 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1450000;Якутск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;41 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1500000;Ставрополь;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;20 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1900000;Омск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;9 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1615000;Самара;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;38 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1458000;Москва;1.6 л (123 л.с.),;бензин,;механика,;передний,;77 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1599000;Москва;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;34 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1800000;Киров;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;12 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1437000;Нижневартовск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;59 тыс. км;0;0;1;0
Kia Rio X (X-Line); 2019;1329000;Томск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;75 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2018;1475000;Москва;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;117 тыс. км;0;0;1;0
Kia Rio X (X-Line); 2019;1350000;Москва;1.6 л (123 л.с.),;бензин,;механика,;передний,;85 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1714000;Екатеринбург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;15 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1450000;Томск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;64 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1849990;Нижний Новгород;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;20 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1132000;Ульяновск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;140 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1729990;Нижний Новгород;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;3 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1750000;Ноябрьск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;25 тыс. км;0;0;1;0
Kia Rio X (X-Line); 2020;1550000;Ялта;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;62 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1140000;Екатеринбург;1.6 л (123 л.с.),;бензин,;механика,;передний,;85 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1900000;Омск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;9 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1215000;Новороссийск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;102 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1720000;Краснодар;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;32 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1700000;Анапа;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;6 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1409000;Сургут;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;27 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1650000;Благовещенск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;38 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;999000;Сургут;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;115 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2021;1880000;Благовещенск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;10 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1800000;Пятигорск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;34 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2020;1336000;Набережные Челны;1.6 л (123 л.с.),;бензин,;механика,;передний,;49 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1299000;Омск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;32 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1400000;Новосибирск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;81 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1280000;Новосибирск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;30 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2021;1650000;Иркутск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;14 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1595000;Южно-Сахалинск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;19 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;2000000;Москва;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;4 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1379000;Ульяновск;1.6 л (123 л.с.),;бензин,;механика,;передний,;42 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1690000;Краснодар;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;13 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1375000;Уфа;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;83 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1150000;Киров;1.6 л (123 л.с.),;бензин,;механика,;передний,;50 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1680000;Киров;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;15 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1470000;Севастополь;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;35 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1900000;Химки;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;0;0;0;0
Kia Rio X (X-Line); 2018;1080000;Пермь;1.6 л (123 л.с.),;бензин,;механика,;передний,;116 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2021;1611900;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;механика,;передний,;9 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1645000;Находка;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;37 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1599000;Уфа;1.6 л (123 л.с.),;бензин,;механика,;передний,;6 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1800000;Чита;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;15 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1440000;Якутск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;41 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1750000;Омск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;9 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1570000;Минеральные Воды;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;19 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1597000;Челябинск;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;48 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1750000;Оренбург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;7 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;2340000;Кемерово;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2018;1150000;Первомайское;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;0;0;0;0
Kia Rio X (X-Line); 2021;1899990;Нижний Новгород;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;28 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1698000;Шахты;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;42 тыс. км;0;0;1;0
Kia Rio X (X-Line); 2022;1739900;Нижневартовск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;< 1 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1168000;Хабаровск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;39 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1331012;Москва;1.6 л,;бензин,;передний,;97 тыс. км;0;0;1;0;0
Kia Rio X (X-Line); 2019;1500000;Красноярск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;22 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2017;1099000;Химки;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;82 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1499000;Химки;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;78 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1599000;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;9 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1400000;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;45 тыс. км;0;0;1;0
Kia Rio X (X-Line); 2018;1290000;Киров;1.6 л (123 л.с.),;бензин,;механика,;передний,;52 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1894000;Ставрополь;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;32 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1660000;Нефтеюганск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;25 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1100000;Нижневартовск;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;72 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1850000;Нефтеюганск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;20 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1430000;Новокузнецк;122 л.с.,;автомат,;передний,;29 тыс. км;0;0;1;0;0
Kia Rio X (X-Line); 2021;1670000;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;27 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1540000;Оренбург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;32 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2018;1440000;Киров;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;47 тыс. км;0;0;1;0
Kia Rio X (X-Line); 2020;1300000;Севастополь;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;61 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1530000;Чита;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;30 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2018;1310000;Ангарск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;62 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1810000;Иркутск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;8 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1819735;Москва;1.6 л,;бензин,;передний,;15 тыс. км;0;0;1;0;0
Kia Rio X (X-Line); 2020;1490000;Москва;1.6 л,;бензин,;передний,;79 тыс. км;0;0;1;0;0
Kia Rio X (X-Line); 2019;1300000;Минеральные Воды;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;88 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1883930;Москва;1.6 л (123 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2022;1905900;Москва;1.6 л (123 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2020;1490000;Ростов-на-Дону;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;24 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1400000;Ростов-на-Дону;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;28 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1600000;Иваново;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;15 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1380000;Томск;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;35 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1853900;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2018;1000000;Улан-Удэ;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;84 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1649000;Ростов-на-Дону;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;53 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1815000;Симферополь;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;38 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1359000;Краснодар;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;62 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1070000;Уфа;1.4 л (100 л.с.),;бензин,;механика,;передний,;114 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1585000;Киров;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;38 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1490000;Курган;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;68 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;2260000;Кемерово;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2021;1815000;Омск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;5 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1546000;Магнитогорск;1.6 л (123 л.с.),;бензин,;механика,;передний,;31 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1499000;Томск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;24 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;2030000;Томск;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2019;1200000;Нижневартовск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;98 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1465000;Барнаул;1.6 л (123 л.с.),;бензин,;механика,;передний,;90 тыс. км;0;0;1;0
Kia Rio X (X-Line); 2021;1449888;Великий Новгород;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;30 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2021;1460000;Москва;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;32 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;2199000;Москва;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;< 1 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1149000;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;75 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1550000;Саяногорск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;12 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1250000;Биробиджан;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;48 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1950000;Новосибирск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;16 тыс. км;0;0;1;0
Kia Rio X (X-Line); 2021;1620000;Казань;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;5 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1700000;Троицкая;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;17 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1414000;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;45 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1311550;Казань;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;138 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1350000;Урай;1.6 л (123 л.с.),;бензин,;механика,;передний,;91 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1590000;Краснодар;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;47 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1249000;Саратов;1.6 л (123 л.с.),;бензин,;механика,;передний,;51 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1270000;Иваново;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;89 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1550000;Кемерово;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;24 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1179000;Екатеринбург;1.4 л (100 л.с.),;бензин,;механика,;передний,;110 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1306340;Тольятти;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;25 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2019;1310000;Пермь;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;90 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1450000;Новосибирск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;53 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1900000;Шахунья;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;< 1 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1460000;Майма;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;71 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1420000;Чита;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;41 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1317000;Нижневартовск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;70 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1490000;Иркутск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;42 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;979000;Лесной;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;74 тыс. км;0;0;0;0
Kia Rio X (X-Line); 2021;1524000;Магнитогорск;1.6 л (122 л.с.),;бензин,;механика,;передний,;40 тыс. км;0;0;0;1
Kia Rio X (X-Line); 2019;1434000;Набережные Челны;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;55 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1750000;Тула;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;6 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1799990;Уфа;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;7 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1130000;Кемерово;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;92 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1750000;Новый Уренгой;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;25 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2019;1400000;Иркутск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;69 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1853900;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2022;2005690;Москва;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2022;1695900;Магнитогорск;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2022;1785900;Магнитогорск;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2022;1879900;Магнитогорск;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2022;1835900;Магнитогорск;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2022;1925900;Магнитогорск;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2022;1755900;Магнитогорск;1.6 л (123 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2019;1550000;Воронеж;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;22 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1645000;Севастополь;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;22 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1790000;Георгиевск;1.6 л (123 л.с.),;бензин,;механика,;передний,;< 1 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1429000;Воронеж;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;73 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2021;1695000;Симферополь;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;63 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2020;1565000;Стерлитамак;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;18 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2017;1350000;Чайковский;1.6 л (123 л.с.),;бензин,;механика,;передний,;33 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2018;1313000;Москва;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;68 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1840000;Барнаул;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2022;2027113;Владивосток;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Rio X (X-Line); 2019;1299900;Челябинск;1.6 л (123 л.с.),;бензин,;механика,;передний,;43 тыс. км;0;1;0;0
Kia Rio X (X-Line); 2022;1853900;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
