,name,year,price,place,liters,engine,transmission,drivetrain,mileage,new,hp,body_type
9229,Kia K5,2020,2300000,Краснодар,2.5,petrol,automatic,front_wheel,119000,0,194,sedan
9230,Kia K5,2022,2734900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9231,Kia K5,2023,3567162,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9232,Kia K5,2022,2939900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9233,Kia K5,2022,3596342,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9234,Kia K5,2022,3191666,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9235,Kia K5,2023,3450000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9236,Kia K5,2022,2929000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9237,Kia K5,2022,3470955,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9238,Kia K5,2022,3360755,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9239,Kia K5,2022,2734900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9240,Kia K5,2022,3323279,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9241,Kia K5,2022,2961900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9242,Kia K5,2022,3605650,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9243,Kia K5,2022,3129000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9244,Kia K5,2022,3648356,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9245,Kia K5,2023,3567162,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9246,Kia K5,2022,3596342,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9247,Kia K5,2023,3650000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9248,Kia K5,2022,2939900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9249,Kia K5,2022,3543842,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9250,Kia K5,2022,3547389,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9251,Kia K5,2022,3245866,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9252,Kia K5,2022,3578325,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9253,Kia K5,2022,3165500,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9254,Kia K5,2020,2249000,Вологда,2.0,petrol,automatic,front_wheel,55000,0,150,sedan
9255,Kia K5,2021,2290000,Краснодар,2.0,petrol,automatic,front_wheel,59000,0,150,sedan
9256,Kia K5,2022,3050000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9257,Kia K5,2023,3185894,Тольятти,2.0,petrol,automatic,front_wheel,1000,0,150,sedan
9258,Kia K5,2023,3167894,Тольятти,2.0,petrol,automatic,front_wheel,1000,0,150,sedan
9259,Kia K5,2023,3650000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9260,Kia K5,2023,3450000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9262,Kia K5,2021,2519000,Сургут,2.0,petrol,automatic,front_wheel,35000,0,150,sedan
9263,Kia K5,2020,2594000,Сургут,2.5,petrol,automatic,front_wheel,69000,0,194,sedan
9264,Kia K5,2021,2660000,Сургут,2.5,petrol,automatic,front_wheel,61000,0,194,sedan
9265,Kia K5,2022,2889900,Ростов-на-Дону,2.0,petrol,automatic,front_wheel,1000,0,150,sedan
9266,Kia K5,2022,3254900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9267,Kia K5,2022,3039000,Екатеринбург,2.0,petrol,automatic,front_wheel,1000,0,150,sedan
9268,Kia K5,2020,2350000,Сургут,2.5,petrol,automatic,front_wheel,50000,0,194,sedan
9269,Kia K5,2019,1975000,Уссурийск,2.0,petrol,automatic,front_wheel,47000,0,163,sedan
9270,Kia K5,2021,2870000,Волгоград,2.5,petrol,automatic,front_wheel,29000,0,194,sedan
9271,Kia K5,2020,2999999,Волгоград,2.5,petrol,automatic,front_wheel,11000,0,194,sedan
9272,Kia K5,2021,3000000,Тюмень,2.5,petrol,automatic,front_wheel,50000,0,194,sedan
9273,Kia K5,2021,2690000,Ростов-на-Дону,2.5,petrol,automatic,front_wheel,50000,0,194,sedan
9274,Kia K5,2022,3379900,Севастополь,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9275,Kia K5,2021,2205000,Иркутск,2.0,petrol,automatic,front_wheel,31000,0,150,sedan
9276,Kia K5,2022,2949000,Тюмень,2.0,petrol,automatic,front_wheel,1000,0,150,sedan
9277,Kia K5,2021,2740000,Екатеринбург,2.0,petrol,automatic,front_wheel,21000,0,150,sedan
9278,Kia K5,2021,2630000,Новосибирск,2.5,petrol,automatic,front_wheel,47000,0,194,sedan
9279,Kia K5,2021,3080000,Новосибирск,2.5,petrol,automatic,front_wheel,18000,0,194,sedan
9280,Kia K5,2022,3950000,Тольятти,2.5,petrol,automatic,front_wheel,0,0,194,sedan
9281,Kia K5,2021,2450000,Благовещенск,2.5,petrol,automatic,front_wheel,48000,0,194,sedan
9282,Kia K5,2013,990000,Новосибирск,2.0,petrol,automatic,front_wheel,122000,0,150,sedan
9283,Kia K5,2021,2690000,Иркутск,2.5,petrol,automatic,front_wheel,26000,0,194,sedan
9285,Kia K5,2022,3080000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9286,Kia K5,2022,3080000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9287,Kia K5,2022,3080000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9288,Kia K5,2022,3080000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9289,Kia K5,2022,2935000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9290,Kia K5,2022,2750000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9291,Kia K5,2022,3750000,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9292,Kia K5,2022,3149900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9293,Kia K5,2022,3979900,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9294,Kia K5,2022,3979900,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9295,Kia K5,2022,3254900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9296,Kia K5,2022,3939900,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9297,Kia K5,2022,3939900,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9298,Kia K5,2023,2800000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9299,Kia K5,2022,3254900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9300,Kia K5,2022,3149900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9301,Kia K5,2022,3939900,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9302,Kia K5,2022,3254900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9303,Kia K5,2022,3939900,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9304,Kia K5,2022,3235166,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9305,Kia K5,2022,3562449,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9306,Kia K5,2022,3562449,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9307,Kia K5,2022,3562449,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9308,Kia K5,2022,3562449,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9309,Kia K5,2022,3562449,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9310,Kia K5,2022,3939900,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9311,Kia K5,2022,3939900,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9312,Kia K5,2022,3149900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9313,Kia K5,2022,3254900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9314,Kia K5,2020,2150000,Екатеринбург,2.0,petrol,automatic,front_wheel,69000,0,150,sedan
9315,Kia K5,2021,2280000,Уфа,1.6,petrol,automatic,front_wheel,18000,0,183,sedan
9316,Kia K5,2022,3339900,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9317,Kia K5,2022,3109900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9318,Kia K5,2022,3339900,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9319,Kia K5,2022,3339900,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9320,Kia K5,2022,3339900,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9321,Kia K5,2022,3339900,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9322,Kia K5,2011,850000,Курган,2.0,petrol,automatic,front_wheel,118000,0,165,sedan
9323,Kia K5,2022,2665000,Омск,2.0,petrol,automatic,front_wheel,1000,0,150,sedan
9324,Kia K5,2022,2760000,Оренбург,2.0,petrol,automatic,front_wheel,1000,0,150,sedan
9325,Kia K5,2021,3140000,Новосибирск,2.5,petrol,automatic,front_wheel,18000,0,194,sedan
9326,Kia K5,2020,2600000,Омск,2.5,petrol,automatic,front_wheel,37000,0,194,sedan
9327,Kia K5,2020,2350000,Радужный,2.0,petrol,automatic,front_wheel,28000,0,150,sedan
9328,Kia K5,2022,2800000,Новосибирск,2.0,petrol,automatic,front_wheel,15000,0,150,sedan
9329,Kia K5,2021,2949000,Казань,2.5,petrol,automatic,front_wheel,23000,0,194,sedan
9330,Kia K5,2022,3109900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9332,Kia K5,2022,3100000,Челябинск,2.5,petrol,automatic,front_wheel,18000,0,194,sedan
9333,Kia K5,2020,2780000,Краснодар,2.5,petrol,automatic,front_wheel,39000,0,194,sedan
9334,Kia K5,2020,2434000,Москва,2.5,petrol,automatic,front_wheel,71000,0,194,sedan
9335,Kia K5,2021,2570000,Балашиха,2.0,petrol,automatic,front_wheel,38000,0,150,sedan
9336,Kia K5,2021,2870000,Киселёвск,2.5,petrol,automatic,front_wheel,35000,0,194,sedan
9337,Kia K5,2021,2650000,Омск,2.5,petrol,automatic,front_wheel,25000,0,194,sedan
9338,Kia K5,2020,2630000,Сургут,2.0,petrol,automatic,front_wheel,32000,0,150,sedan
9339,Kia K5,2020,3000000,Прокопьевск,2.5,petrol,automatic,front_wheel,38000,0,194,sedan
9340,Kia K5,2023,3099000,Симферополь,2.0,petrol,automatic,front_wheel,1000,0,150,sedan
9341,Kia K5,2022,3099000,Симферополь,2.0,petrol,automatic,front_wheel,1000,0,150,sedan
9342,Kia K5,2021,3190000,Екатеринбург,2.5,petrol,automatic,front_wheel,36000,0,194,sedan
9343,Kia K5,2022,2880000,Барнаул,2.0,petrol,automatic,front_wheel,0,0,150,sedan
9344,Kia K5,2021,2795000,Москва,2.0,petrol,automatic,front_wheel,19000,0,150,sedan
9345,Kia K5,2021,2599000,Кемерово,1.6,petrol,automatic,front_wheel,33000,0,180,sedan
9346,Kia K5,2022,3790000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9347,Kia K5,2020,3000000,Тюмень,2.0,petrol,automatic,front_wheel,28000,0,150,sedan
9348,Kia K5,2022,2900000,Челябинск,2.0,petrol,automatic,front_wheel,0,0,150,sedan
9349,Kia K5,2020,3000000,Салехард,2.5,petrol,automatic,front_wheel,50000,0,194,sedan
9350,Kia K5,2021,2200000,Прокопьевск,2.0,petrol,automatic,front_wheel,37000,0,150,sedan
9351,Kia K5,2021,2880000,Нягань,2.5,petrol,automatic,front_wheel,30000,0,194,sedan
9352,Kia K5,2021,3350000,Красноярск,2.5,petrol,automatic,front_wheel,30000,0,194,sedan
9353,Kia K5,2021,2150000,Анапа,2.0,petrol,automatic,front_wheel,46000,0,150,sedan
9355,Kia K5,2022,3912150,Подольск,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9356,Kia K5,2022,3912150,Подольск,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9357,Kia K5,2022,3912150,Подольск,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9358,Kia K5,2022,3760000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9359,Kia K5,2021,2525000,Санкт-Петербург,2.5,petrol,automatic,front_wheel,65000,0,194,sedan
9360,Kia K5,2021,2430000,Минеральные Воды,2.0,petrol,automatic,front_wheel,22000,0,150,sedan
9361,Kia K5,2021,2700000,Брянск,2.0,petrol,automatic,front_wheel,17000,0,150,sedan
9362,Kia K5,2022,2900000,Сочи,2.0,petrol,automatic,front_wheel,19000,0,150,sedan
9363,Kia K5,2022,2899999,Минеральные Воды,2.0,petrol,automatic,front_wheel,1000,0,150,sedan
9364,Kia K5,2022,2899999,Пятигорск,2.0,petrol,automatic,front_wheel,1000,0,150,sedan
9365,Kia K5,2022,2899999,Пятигорск,2.0,petrol,automatic,front_wheel,1000,0,150,sedan
9366,Kia K5,2022,3025000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9367,Kia K5,2022,3049000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9368,Kia K5,2020,2670000,Шадринск,2.5,petrol,automatic,front_wheel,41000,0,194,sedan
9369,Kia K5,2022,3255000,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9370,Kia K5,2020,2500000,Севастополь,2.5,petrol,automatic,front_wheel,56000,0,194,sedan
9371,Kia K5,2021,2600000,Сочи,2.0,petrol,automatic,front_wheel,33000,0,150,sedan
9372,Kia K5,2021,2855000,Магнитогорск,2.5,petrol,automatic,front_wheel,34000,0,194,sedan
9373,Kia K5,2021,2849000,Екатеринбург,2.5,petrol,automatic,front_wheel,33000,0,194,sedan
9374,Kia K5,2020,3029990,Нижний Новгород,2.5,petrol,automatic,front_wheel,10000,0,194,sedan
9375,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9376,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9377,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9378,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9379,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9380,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9381,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9382,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9383,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9384,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9385,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9386,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9387,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9388,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9389,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9390,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9391,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9392,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9393,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9394,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9395,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9396,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9397,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9398,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9399,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9400,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9401,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9402,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9403,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9404,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9405,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9406,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9407,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9408,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9409,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9410,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9411,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9412,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9413,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9414,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9415,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9416,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9417,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9418,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9419,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9420,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9421,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9422,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9423,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9424,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9425,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9426,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9427,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9428,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9429,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9430,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9431,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9432,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9433,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9434,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9435,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9436,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9437,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9438,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9439,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9440,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9441,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9442,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9443,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9444,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9445,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9446,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9447,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9448,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9449,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9450,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9451,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9452,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9453,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9454,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9455,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9456,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9457,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9458,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9459,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9460,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9461,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9462,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9463,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9464,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9465,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9466,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9467,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9468,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9469,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9470,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9471,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9472,Kia K5,2022,2924900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9473,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9474,Kia K5,2022,3054900,Санкт-Петербург,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9475,Kia K5,2018,2500000,Нефтеюганск,2.0,petrol,automatic,front_wheel,38000,0,163,sedan
9476,Kia K5,2021,3150000,Сочи,2.0,petrol,automatic,front_wheel,4000,0,150,sedan
9477,Kia K5,2022,2700000,Екатеринбург,2.0,petrol,automatic,front_wheel,12000,0,150,sedan
9478,Kia K5,2020,2849000,Екатеринбург,2.5,petrol,automatic,front_wheel,54000,0,194,sedan
9479,Kia K5,2022,2889900,Ростов-на-Дону,2.0,petrol,automatic,front_wheel,1000,0,150,sedan
9480,Kia K5,2021,2129500,Краснодар,2.0,petrol,automatic,front_wheel,12000,0,150,sedan
9481,Kia K5,2019,1949000,Новосибирск,2.0,petrol,automatic,front_wheel,47000,0,151,sedan
9483,Kia K5,2020,2170000,Самара,2.0,petrol,automatic,front_wheel,46000,0,150,sedan
9484,Kia K5,2022,3149900,Новосибирск,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9485,Kia K5,2020,2227000,Челябинск,2.5,petrol,automatic,front_wheel,112000,0,194,sedan
9486,Kia K5,2022,3149900,Новокузнецк,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9487,Kia K5,2020,2999999,Новокузнецк,2.5,petrol,automatic,front_wheel,11000,0,194,sedan
9488,Kia K5,2020,2650000,Новокузнецк,2.5,petrol,automatic,front_wheel,30000,0,194,sedan
9489,Kia K5,2021,3100000,Якутск,2.5,petrol,automatic,front_wheel,15000,0,194,sedan
9490,Kia K5,2018,2249000,Барнаул,1.6,petrol,robot,front_wheel,53000,0,180,sedan
9491,Kia K5,2021,2950000,Томск,2.5,petrol,automatic,front_wheel,8000,0,194,sedan
9492,Kia K5,2022,3479900,Чита,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9493,Kia K5,2022,3672900,Чита,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9494,Kia K5,2022,3600000,Волгоград,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9495,Kia K5,2022,3648356,Москва,2.5,petrol,automatic,front_wheel,0,1,194,sedan
9496,Kia K5,2021,2478000,Москва,2.0,petrol,automatic,front_wheel,23000,0,150,sedan
9497,Kia K5,2020,2590000,Москва,2.5,petrol,automatic,front_wheel,59000,0,194,sedan
9498,Kia K5,2020,1980000,Хабаровск,2.0,petrol,automatic,front_wheel,78000,0,150,sedan
9499,Kia K5,2022,2939900,Москва,2.0,petrol,automatic,front_wheel,0,1,150,sedan
9500,Kia K5,2020,2350000,Радужный,2.0,petrol,automatic,front_wheel,14000,0,150,sedan
9501,Kia K5,2021,2800000,Ставрополь,2.5,petrol,automatic,front_wheel,13000,0,194,sedan
9502,Kia K5,2021,2200000,Кемерово,2.0,petrol,automatic,front_wheel,50000,0,150,sedan
9503,Kia K5,2019,2345000,Тамбов,2.0,petrol,automatic,front_wheel,22000,0,168,sedan
9505,Kia K5,2022,2549000,Новомосковск,2.0,petrol,automatic,front_wheel,5000,0,150,sedan
